home_team_name,away_team_name,home_wins,year,stadium_name,city,attendance,capacity,league
NYCFC,New York Red Bulls,0,2016,Yankee Stadium,"New York, New York","37,858",,MLS
NYCFC,New York Red Bulls,1,2016,Yankee Stadium,"New York, New York","33,613",,MLS
NYCFC,New York Red Bulls,1,2017,Yankee Stadium,"New York, New York","33,679",,MLS
NYCFC,New York Red Bulls,1,2018,Yankee Stadium,"New York, New York","30,027",,MLS
NYCFC,New York Red Bulls,1,2019,Yankee Stadium,"New York, New York","28,895",,MLS
NYCFC,New York Red Bulls,1,2020,Yankee Stadium,"New York, New York",,,MLS
NYCFC,New York Red Bulls,0,2021,Yankee Stadium,"New York, New York",,,MLS
NYCFC,San Jose Earthquakes,1,2015,Yankee Stadium,"New York, New York","28,231",,MLS
NYCFC,San Jose Earthquakes,1,2017,Yankee Stadium,"New York, New York","20,066",,MLS
NYCFC,San Jose Earthquakes,1,2019,Yankee Stadium,"New York, New York","20,679",,MLS
NYCFC,San Jose Earthquakes,1,2022,Yankee Stadium,"New York, New York","17,174",,MLS
NYCFC,Colorado Rapids,1,2016,Yankee Stadium,"New York, New York","25,711",,MLS
NYCFC,Colorado Rapids,1,2018,Yankee Stadium,"New York, New York","21,494",,MLS
NYCFC,FC Dallas,1,2018,Yankee Stadium,"New York, New York","22,115",,MLS
NYCFC,Real Salt Lake,0,2016,Yankee Stadium,"New York, New York","22,736",,MLS
NYCFC,Real Salt Lake,1,2018,Yankee Stadium,"New York, New York","18,603",,MLS
NYCFC,Real Salt Lake,1,2022,Yankee Stadium,"New York, New York","14,513",,MLS
NYCFC,Toronto FC,1,2015,Yankee Stadium,"New York, New York","25,075",,MLS
NYCFC,Toronto FC,0,2016,Yankee Stadium,"New York, New York","28,355",,MLS
NYCFC,Toronto FC,1,2018,Yankee Stadium,"New York, New York","23,930",,MLS
NYCFC,Toronto FC,0,2019,Citi Field Stadium,"New York, New York","19,829",,MLS
NYCFC,Toronto FC,0,2020,Red Bull Arena,"New York, New York",,,MLS
NYCFC,Toronto FC,1,2022,Citi Field Stadium,"New York, New York","17,626",,MLS
NYCFC,Seattle Sounders FC,0,2015,Yankee Stadium,"New York, New York","25,384",,MLS
NYCFC,Seattle Sounders FC,1,2017,Yankee Stadium,"New York, New York","25,073",,MLS
NYCFC,Seattle Sounders FC,1,2019,Yankee Stadium,"New York, New York","18,217",,MLS
NYCFC,Philadelphia Union,1,2016,Yankee Stadium,"New York, New York","27,456",,MLS
NYCFC,Philadelphia Union,1,2017,Yankee Stadium,"New York, New York","24,290",,MLS
NYCFC,Philadelphia Union,1,2018,Yankee Stadium,"New York, New York","26,441",,MLS
NYCFC,Philadelphia Union,1,2018,Yankee Stadium,"New York, New York","15,153",,MLS
NYCFC,Philadelphia Union,1,2019,Yankee Stadium,"New York, New York","24,451",,MLS
NYCFC,Philadelphia Union,0,2022,Yankee Stadium,"New York, New York","15,968",,MLS
NYCFC,Vancouver Whitecaps,1,2016,Yankee Stadium,"New York, New York","25,438",,MLS
NYCFC,Portland Timbers,0,2015,Yankee Stadium,"New York, New York","21,891",,MLS
NYCFC,Portland Timbers,0,2017,Yankee Stadium,"New York, New York","23,651",,MLS
NYCFC,Portland Timbers,0,2019,Yankee Stadium,"New York, New York","18,363",,MLS
NYCFC,CF Montréal,1,2015,Yankee Stadium,"New York, New York","24,042",,MLS
NYCFC,CF Montréal,0,2015,Yankee Stadium,"New York, New York","27,645",,MLS
NYCFC,CF Montréal,1,2018,Yankee Stadium,"New York, New York","18,706",,MLS
NYCFC,CF Montréal,1,2020,Yankee Stadium,"New York, New York",,,MLS
NYCFC,CF Montréal,1,2021,Red Bull Arena,"New York, New York","2,873",,MLS
NYCFC,CF Montréal,1,2022,Yankee Stadium,"New York, New York",,,MLS
NYCFC,Orlando City SC,1,2015,Yankee Stadium,"New York, New York","32,041",,MLS
NYCFC,Orlando City SC,0,2016,Yankee Stadium,"New York, New York","24,597",,MLS
NYCFC,Orlando City SC,0,2017,Yankee Stadium,"New York, New York","22,470",,MLS
NYCFC,Orlando City SC,1,2018,Yankee Stadium,"New York, New York","18,584",,MLS
NYCFC,Orlando City SC,1,2018,Yankee Stadium,"New York, New York","22,103",,MLS
NYCFC,Orlando City SC,1,2021,Yankee Stadium,"New York, New York","13,503",,MLS
NYCFC,Minnesota United FC,1,2017,Yankee Stadium,"New York, New York","21,572",,MLS
NYCFC,FC Cincinnati,1,2019,Yankee Stadium,"New York, New York","18,597",,MLS
NYCFC,FC Cincinnati,1,2020,Red Bull Arena,"New York, New York",,,MLS
NYCFC,FC Cincinnati,1,2020,Red Bull Arena,"New York, New York",,,MLS
NYCFC,FC Cincinnati,1,2021,Yankee Stadium,"New York, New York",,,MLS
NYCFC,Atlanta United FC,1,2017,Yankee Stadium,"New York, New York","25,605",,MLS
NYCFC,Atlanta United FC,0,2018,Yankee Stadium,"New York, New York","19,198",,MLS
NYCFC,Atlanta United FC,1,2019,Yankee Stadium,"New York, New York","24,290",,MLS
NYCFC,Atlanta United FC,1,2021,Red Bull Arena,"New York, New York","3,564",,MLS
NYCFC,Atlanta United FC,1,2021,Yankee Stadium,"New York, New York","25,267",,MLS
NYCFC,Inter Miami CF,1,2021,Red Bull Arena,"New York, New York",,,MLS
NYCFC,New England Revolution,1,2015,Yankee Stadium,"New York, New York","43,507",,MLS
NYCFC,New England Revolution,0,2015,Yankee Stadium,"New York, New York","34,150",,MLS
NYCFC,New England Revolution,1,2017,Yankee Stadium,"New York, New York","22,415",,MLS
NYCFC,New England Revolution,0,2018,Yankee Stadium,"New York, New York","18,884",,MLS
NYCFC,New England Revolution,1,2019,Yankee Stadium,"New York, New York","21,236",,MLS
NYCFC,New England Revolution,0,2020,Yankee Stadium,"New York, New York",,,MLS
NYCFC,New England Revolution,0,2021,Red Bull Arena,"New York, New York","4,929",,MLS
NYCFC,New England Revolution,1,2021,Yankee Stadium,"New York, New York",,,MLS
NYCFC,New England Revolution,1,2022,Yankee Stadium,"New York, New York",,,MLS
Orlando City SC,Chicago Fire FC,0,2018,Exploria Stadium,"Orlando, Florida","25,288",,MLS
Orlando City SC,Chicago Fire FC,0,2019,Exploria Stadium,"Orlando, Florida","22,433",,MLS
Orlando City SC,Chicago Fire FC,1,2020,Exploria Stadium,"Orlando, Florida",,,MLS
Orlando City SC,Chicago Fire FC,1,2021,Exploria Stadium,"Orlando, Florida","15,538",,MLS
Orlando City SC,Chicago Fire FC,1,2022,Exploria Stadium,"Orlando, Florida","16,051",,MLS
Orlando City SC,DC United,0,2015,Camping World Stadium,"Orlando, Florida","32,822",,MLS
Orlando City SC,DC United,1,2015,Camping World Stadium,"Orlando, Florida","30,054",,MLS
Orlando City SC,DC United,1,2016,Camping World Stadium,"Orlando, Florida","30,022",,MLS
Orlando City SC,DC United,1,2017,Exploria Stadium,"Orlando, Florida","24,112",,MLS
Orlando City SC,DC United,0,2019,Exploria Stadium,"Orlando, Florida","22,481",,MLS
Orlando City SC,DC United,1,2021,Exploria Stadium,"Orlando, Florida","16,848",,MLS
Orlando City SC,DC United,0,2022,Exploria Stadium,"Orlando, Florida",16,,MLS
Orlando City SC,New York Red Bulls,0,2015,Camping World Stadium,"Orlando, Florida","33,518",,MLS
Orlando City SC,New York Red Bulls,1,2017,Camping World Stadium,"Orlando, Florida","25,527",,MLS
Orlando City SC,New York Red Bulls,1,2018,Exploria Stadium,"Orlando, Florida","23,257",,MLS
Orlando City SC,New York Red Bulls,0,2019,Exploria Stadium,"Orlando, Florida","22,408",,MLS
Orlando City SC,New York Red Bulls,1,2020,Exploria Stadium,"Orlando, Florida",,,MLS
Orlando City SC,New York Red Bulls,0,2021,Exploria Stadium,"Orlando, Florida","19,009",,MLS
Orlando City SC,New York Red Bulls,0,2022,Exploria Stadium,"Orlando, Florida","17,503",,MLS
Orlando City SC,San Jose Earthquakes,1,2018,Exploria Stadium,"Orlando, Florida","25,527",,MLS
Orlando City SC,San Jose Earthquakes,1,2021,Exploria Stadium,"Orlando, Florida","15,476",,MLS
Orlando City SC,Colorado Rapids,1,2015,Camping World Stadium,"Orlando, Florida","23,372",,MLS
Orlando City SC,Colorado Rapids,1,2017,Exploria Stadium,"Orlando, Florida","25,527",,MLS
Orlando City SC,Colorado Rapids,1,2019,Exploria Stadium,"Orlando, Florida","22,450",,MLS
Orlando City SC,FC Dallas,0,2015,Camping World Stadium,"Orlando, Florida","30,513",,MLS
Orlando City SC,FC Dallas,1,2019,Exploria Stadium,"Orlando, Florida","22,479",,MLS
Orlando City SC,FC Dallas,0,2022,Exploria Stadium,"Orlando, Florida","17,380",,MLS
Orlando City SC,Real Salt Lake,1,2018,Exploria Stadium,"Orlando, Florida","23,258",,MLS
Orlando City SC,Toronto FC,0,2015,Camping World Stadium,"Orlando, Florida","30,908",,MLS
Orlando City SC,Toronto FC,1,2016,Camping World Stadium,"Orlando, Florida","27,818",,MLS
Orlando City SC,Toronto FC,0,2016,Camping World Stadium,"Orlando, Florida","23,802",,MLS
Orlando City SC,Toronto FC,0,2017,Exploria Stadium,"Orlando, Florida","25,029",,MLS
Orlando City SC,Toronto FC,1,2018,Exploria Stadium,"Orlando, Florida","23,420",,MLS
Orlando City SC,Toronto FC,0,2019,Exploria Stadium,"Orlando, Florida","22,377",,MLS
Orlando City SC,Toronto FC,1,2021,Exploria Stadium,"Orlando, Florida","11,525",,MLS
Orlando City SC,Seattle Sounders FC,0,2016,Camping World Stadium,"Orlando, Florida","28,247",,MLS
Orlando City SC,Seattle Sounders FC,0,2018,Exploria Stadium,"Orlando, Florida","22,344",,MLS
Orlando City SC,Philadelphia Union,1,2017,Exploria Stadium,"Orlando, Florida","25,527",,MLS
Orlando City SC,Philadelphia Union,0,2019,Exploria Stadium,"Orlando, Florida","22,364",,MLS
Orlando City SC,Philadelphia Union,1,2021,Exploria Stadium,"Orlando, Florida","15,432",,MLS
Orlando City SC,Vancouver Whitecaps,0,2015,Camping World Stadium,"Orlando, Florida","31,072",,MLS
Orlando City SC,Vancouver Whitecaps,0,2017,Exploria Stadium,"Orlando, Florida","24,406",,MLS
Orlando City SC,Vancouver Whitecaps,1,2019,Exploria Stadium,"Orlando, Florida","22,468",,MLS
Orlando City SC,Portland Timbers,1,2016,Camping World Stadium,"Orlando, Florida","31,114",,MLS
Orlando City SC,Portland Timbers,1,2018,Exploria Stadium,"Orlando, Florida","22,337",,MLS
Orlando City SC,CF Montréal,1,2015,Camping World Stadium,"Orlando, Florida","35,421",,MLS
Orlando City SC,CF Montréal,1,2016,Camping World Stadium,"Orlando, Florida","34,081",,MLS
Orlando City SC,CF Montréal,0,2016,Camping World Stadium,"Orlando, Florida","26,041",,MLS
Orlando City SC,CF Montréal,0,2018,Exploria Stadium,"Orlando, Florida","23,498",,MLS
Orlando City SC,CF Montréal,0,2019,Exploria Stadium,"Orlando, Florida","22,352",,MLS
Orlando City SC,CF Montréal,0,2021,Exploria Stadium,"Orlando, Florida","14,133",,MLS
Orlando City SC,CF Montréal,1,2022,Exploria Stadium,"Orlando, Florida","21,283",,MLS
Orlando City SC,NYCFC,1,2015,Camping World Stadium,"Orlando, Florida","43,179",,MLS
Orlando City SC,NYCFC,1,2016,Camping World Stadium,"Orlando, Florida","27,482",,MLS
Orlando City SC,NYCFC,1,2017,Exploria Stadium,"Orlando, Florida","25,527",,MLS
Orlando City SC,NYCFC,0,2017,Exploria Stadium,"Orlando, Florida","25,527",,MLS
Orlando City SC,NYCFC,0,2018,Exploria Stadium,"Orlando, Florida","23,790",,MLS
Orlando City SC,Minnesota United FC,0,2018,Exploria Stadium,"Orlando, Florida","24,038",,MLS
Orlando City SC,FC Cincinnati,1,2019,Exploria Stadium,"Orlando, Florida","22,341",,MLS
Orlando City SC,FC Cincinnati,1,2021,Exploria Stadium,"Orlando, Florida",,,MLS
Orlando City SC,FC Cincinnati,0,2022,Exploria Stadium,"Orlando, Florida","16,512",,MLS
Orlando City SC,Atlanta United FC,0,2017,Exploria Stadium,"Orlando, Florida","25,527",,MLS
Orlando City SC,Atlanta United FC,0,2018,Exploria Stadium,"Orlando, Florida","24,232",,MLS
Orlando City SC,Atlanta United FC,0,2018,Exploria Stadium,"Orlando, Florida","25,058",,MLS
Orlando City SC,Atlanta United FC,0,2019,Exploria Stadium,"Orlando, Florida","23,014",,MLS
Orlando City SC,Atlanta United FC,1,2020,Exploria Stadium,"Orlando, Florida",,,MLS
Orlando City SC,Atlanta United FC,1,2021,Exploria Stadium,"Orlando, Florida","18,910",,MLS
Orlando City SC,LAFC,0,2022,Exploria Stadium,"Orlando, Florida","16,753",,MLS
Orlando City SC,Inter Miami CF,1,2020,Exploria Stadium,"Orlando, Florida",,,MLS
Orlando City SC,Inter Miami CF,1,2022,Exploria Stadium,"Orlando, Florida",,,MLS
Orlando City SC,Charlotte FC,1,2022,Exploria Stadium,"Orlando, Florida","17,012",,MLS
Orlando City SC,New England Revolution,1,2016,Camping World Stadium,"Orlando, Florida","27,768",,MLS
Orlando City SC,New England Revolution,1,2017,Exploria Stadium,"Orlando, Florida","23,018",,MLS
Orlando City SC,New England Revolution,0,2020,Exploria Stadium,"Orlando, Florida",,,MLS
Orlando City SC,Nashville SC,1,2020,Exploria Stadium,"Orlando, Florida",,,MLS
Orlando City SC,Nashville SC,0,2020,Exploria Stadium,"Orlando, Florida",,,MLS
Atlanta United FC,Chicago Fire FC,1,2017,Bobby Dodd Stadium,"Atlanta, Georgia","45,922",,MLS
Atlanta United FC,Chicago Fire FC,1,2018,Mercedes-Benz Stadium,"Atlanta, Georgia","71,812",,MLS
Atlanta United FC,Chicago Fire FC,1,2019,Mercedes-Benz Stadium,"Atlanta, Georgia","67,502",,MLS
Atlanta United FC,Chicago Fire FC,1,2021,Mercedes-Benz Stadium,"Atlanta, Georgia","20,335",,MLS
Atlanta United FC,Chicago Fire FC,1,2022,Mercedes-Benz Stadium,"Atlanta, Georgia","42,547",,MLS
Atlanta United FC,DC United,0,2017,Bobby Dodd Stadium,"Atlanta, Georgia","46,011",,MLS
Atlanta United FC,DC United,1,2018,Mercedes-Benz Stadium,"Atlanta, Georgia","72,035",,MLS
Atlanta United FC,DC United,1,2018,Mercedes-Benz Stadium,"Atlanta, Georgia","45,087",,MLS
Atlanta United FC,DC United,1,2019,Mercedes-Benz Stadium,"Atlanta, Georgia","44,405",,MLS
Atlanta United FC,DC United,0,2020,Mercedes-Benz Stadium,"Atlanta, Georgia","6,130",,MLS
Atlanta United FC,DC United,1,2021,Mercedes-Benz Stadium,"Atlanta, Georgia","42,608",,MLS
Atlanta United FC,New York Red Bulls,0,2017,Bobby Dodd Stadium,"Atlanta, Georgia","55,297",,MLS
Atlanta United FC,New York Red Bulls,0,2018,Mercedes-Benz Stadium,"Atlanta, Georgia","45,089",,MLS
Atlanta United FC,New York Red Bulls,1,2018,Mercedes-Benz Stadium,"Atlanta, Georgia","70,016",,MLS
Atlanta United FC,New York Red Bulls,0,2020,Mercedes-Benz Stadium,"Atlanta, Georgia",,,MLS
Atlanta United FC,San Jose Earthquakes,1,2017,Bobby Dodd Stadium,"Atlanta, Georgia","44,974",,MLS
Atlanta United FC,San Jose Earthquakes,1,2019,Mercedes-Benz Stadium,"Atlanta, Georgia","43,451",,MLS
Atlanta United FC,Colorado Rapids,1,2017,Bobby Dodd Stadium,"Atlanta, Georgia","44,938",,MLS
Atlanta United FC,Colorado Rapids,1,2019,Mercedes-Benz Stadium,"Atlanta, Georgia","43,005",,MLS
Atlanta United FC,FC Dallas,1,2017,Mercedes-Benz Stadium,"Atlanta, Georgia","45,314",,MLS
Atlanta United FC,FC Dallas,0,2019,Mercedes-Benz Stadium,"Atlanta, Georgia","43,351",,MLS
Atlanta United FC,FC Dallas,1,2020,Mercedes-Benz Stadium,"Atlanta, Georgia",,,MLS
Atlanta United FC,Real Salt Lake,1,2018,Mercedes-Benz Stadium,"Atlanta, Georgia","72,017",,MLS
Atlanta United FC,Real Salt Lake,1,2022,Mercedes-Benz Stadium,"Atlanta, Georgia","42,509",,MLS
Atlanta United FC,Toronto FC,1,2019,Mercedes-Benz Stadium,"Atlanta, Georgia","42,537",,MLS
Atlanta United FC,Toronto FC,0,2019,Mercedes-Benz Stadium,"Atlanta, Georgia","44,055",,MLS
Atlanta United FC,Toronto FC,1,2021,Mercedes-Benz Stadium,"Atlanta, Georgia","42,502",,MLS
Atlanta United FC,Philadelphia Union,1,2017,Mercedes-Benz Stadium,"Atlanta, Georgia","43,006",,MLS
Atlanta United FC,Philadelphia Union,1,2018,Mercedes-Benz Stadium,"Atlanta, Georgia","45,140",,MLS
Atlanta United FC,Philadelphia Union,1,2019,Mercedes-Benz Stadium,"Atlanta, Georgia","41,507",,MLS
Atlanta United FC,Vancouver Whitecaps,1,2018,Mercedes-Benz Stadium,"Atlanta, Georgia","45,003",,MLS
Atlanta United FC,Portland Timbers,1,2018,Mercedes-Benz Stadium,"Atlanta, Georgia","73,019",,MLS
Atlanta United FC,CF Montréal,1,2017,Mercedes-Benz Stadium,"Atlanta, Georgia","43,502",,MLS
Atlanta United FC,CF Montréal,1,2018,Mercedes-Benz Stadium,"Atlanta, Georgia","45,039",,MLS
Atlanta United FC,CF Montréal,1,2019,Mercedes-Benz Stadium,"Atlanta, Georgia","44,627",,MLS
Atlanta United FC,CF Montréal,1,2021,Mercedes-Benz Stadium,"Atlanta, Georgia","40,116",,MLS
Atlanta United FC,NYCFC,1,2017,Bobby Dodd Stadium,"Atlanta, Georgia","44,901",,MLS
Atlanta United FC,NYCFC,1,2018,Mercedes-Benz Stadium,"Atlanta, Georgia","70,526",,MLS
Atlanta United FC,NYCFC,1,2019,Mercedes-Benz Stadium,"Atlanta, Georgia","44,052",,MLS
Atlanta United FC,Orlando City SC,1,2018,Mercedes-Benz Stadium,"Atlanta, Georgia","71,932",,MLS
Atlanta United FC,Orlando City SC,1,2019,Mercedes-Benz Stadium,"Atlanta, Georgia","68,152",,MLS
Atlanta United FC,Orlando City SC,0,2020,Mercedes-Benz Stadium,"Atlanta, Georgia",,,MLS
Atlanta United FC,Orlando City SC,1,2021,Mercedes-Benz Stadium,"Atlanta, Georgia","42,507",,MLS
Atlanta United FC,Minnesota United FC,0,2017,Mercedes-Benz Stadium,"Atlanta, Georgia","43,185",,MLS
Atlanta United FC,Minnesota United FC,1,2019,Mercedes-Benz Stadium,"Atlanta, Georgia","42,703",,MLS
Atlanta United FC,FC Cincinnati,1,2020,Mercedes-Benz Stadium,"Atlanta, Georgia","69,301",,MLS
Atlanta United FC,FC Cincinnati,1,2020,Mercedes-Benz Stadium,"Atlanta, Georgia","6,149",,MLS
Atlanta United FC,FC Cincinnati,1,2021,Mercedes-Benz Stadium,"Atlanta, Georgia","42,501",,MLS
Atlanta United FC,LAFC,1,2018,Mercedes-Benz Stadium,"Atlanta, Georgia","45,207",,MLS
Atlanta United FC,LAFC,1,2021,Mercedes-Benz Stadium,"Atlanta, Georgia","67,503",,MLS
Atlanta United FC,Inter Miami CF,0,2020,Mercedes-Benz Stadium,"Atlanta, Georgia",,,MLS
Atlanta United FC,Inter Miami CF,1,2021,Mercedes-Benz Stadium,"Atlanta, Georgia","42,519",,MLS
Atlanta United FC,Inter Miami CF,1,2021,Mercedes-Benz Stadium,"Atlanta, Georgia","42,536",,MLS
Atlanta United FC,Inter Miami CF,1,2022,Mercedes-Benz Stadium,"Atlanta, Georgia","42,539",,MLS
Atlanta United FC,Charlotte FC,1,2022,Mercedes-Benz Stadium,"Atlanta, Georgia","43,055",,MLS
Atlanta United FC,New England Revolution,1,2017,Mercedes-Benz Stadium,"Atlanta, Georgia","42,511",,MLS
Atlanta United FC,New England Revolution,1,2018,Mercedes-Benz Stadium,"Atlanta, Georgia","45,122",,MLS
Atlanta United FC,New England Revolution,1,2019,Mercedes-Benz Stadium,"Atlanta, Georgia","44,617",,MLS
Atlanta United FC,New England Revolution,1,2019,Mercedes-Benz Stadium,"Atlanta, Georgia","66,114",,MLS
Atlanta United FC,New England Revolution,0,2021,Mercedes-Benz Stadium,"Atlanta, Georgia","42,517",,MLS
Atlanta United FC,Austin FC,0,2022,Mercedes-Benz Stadium,"Atlanta, Georgia","67,516",,MLS
Atlanta United FC,Nashville SC,1,2020,Mercedes-Benz Stadium,"Atlanta, Georgia",,,MLS
Atlanta United FC,Nashville SC,0,2021,Mercedes-Benz Stadium,"Atlanta, Georgia","42,506",,MLS
Minnesota United FC,Chicago Fire FC,1,2018,TCF Bank Stadium,"Saint Paul, Minnesota","23,138",,MLS
Minnesota United FC,Chicago Fire FC,1,2022,Allianz Field,"Saint Paul, Minnesota",,,MLS
Minnesota United FC,DC United,1,2017,TCF Bank Stadium,"Saint Paul, Minnesota","20,146",,MLS
Minnesota United FC,DC United,1,2019,Allianz Field,"Saint Paul, Minnesota","19,620",,MLS
Minnesota United FC,DC United,1,2022,Allianz Field,"Saint Paul, Minnesota","19,718",,MLS
Minnesota United FC,New York Red Bulls,0,2017,TCF Bank Stadium,"Saint Paul, Minnesota","20,022",,MLS
Minnesota United FC,San Jose Earthquakes,0,2017,TCF Bank Stadium,"Saint Paul, Minnesota","17,605",,MLS
Minnesota United FC,San Jose Earthquakes,0,2018,TCF Bank Stadium,"Saint Paul, Minnesota","19,721",,MLS
Minnesota United FC,San Jose Earthquakes,1,2019,Allianz Field,"Saint Paul, Minnesota","19,653",,MLS
Minnesota United FC,San Jose Earthquakes,1,2022,Allianz Field,"Saint Paul, Minnesota","18,685",,MLS
Minnesota United FC,Colorado Rapids,1,2017,TCF Bank Stadium,"Saint Paul, Minnesota","17,491",,MLS
Minnesota United FC,Colorado Rapids,0,2018,TCF Bank Stadium,"Saint Paul, Minnesota","19,733",,MLS
Minnesota United FC,Colorado Rapids,1,2019,Allianz Field,"Saint Paul, Minnesota","19,629",,MLS
Minnesota United FC,Colorado Rapids,1,2020,Allianz Field,"Saint Paul, Minnesota",,,MLS
Minnesota United FC,Colorado Rapids,1,2020,Allianz Field,"Saint Paul, Minnesota",,,MLS
Minnesota United FC,Colorado Rapids,0,2021,Allianz Field,"Saint Paul, Minnesota",,,MLS
Minnesota United FC,Colorado Rapids,1,2022,Allianz Field,"Saint Paul, Minnesota",,,MLS
Minnesota United FC,FC Dallas,1,2017,TCF Bank Stadium,"Saint Paul, Minnesota","22,055",,MLS
Minnesota United FC,FC Dallas,0,2018,TCF Bank Stadium,"Saint Paul, Minnesota","22,345",,MLS
Minnesota United FC,FC Dallas,1,2019,Allianz Field,"Saint Paul, Minnesota","19,906",,MLS
Minnesota United FC,FC Dallas,1,2020,Allianz Field,"Saint Paul, Minnesota",,,MLS
Minnesota United FC,FC Dallas,1,2020,Allianz Field,"Saint Paul, Minnesota",,,MLS
Minnesota United FC,FC Dallas,1,2021,Allianz Field,"Saint Paul, Minnesota","4,100",,MLS
Minnesota United FC,Real Salt Lake,1,2017,TCF Bank Stadium,"Saint Paul, Minnesota","17,728",,MLS
Minnesota United FC,Real Salt Lake,1,2018,TCF Bank Stadium,"Saint Paul, Minnesota","23,667",,MLS
Minnesota United FC,Real Salt Lake,1,2019,Allianz Field,"Saint Paul, Minnesota","19,635",,MLS
Minnesota United FC,Real Salt Lake,1,2020,Allianz Field,"Saint Paul, Minnesota",,,MLS
Minnesota United FC,Real Salt Lake,0,2021,Allianz Field,"Saint Paul, Minnesota","4,100",,MLS
Minnesota United FC,Real Salt Lake,1,2022,Allianz Field,"Saint Paul, Minnesota",,,MLS
Minnesota United FC,Toronto FC,1,2018,TCF Bank Stadium,"Saint Paul, Minnesota","20,559",,MLS
Minnesota United FC,Seattle Sounders FC,0,2017,TCF Bank Stadium,"Saint Paul, Minnesota","22,649",,MLS
Minnesota United FC,Seattle Sounders FC,0,2018,TCF Bank Stadium,"Saint Paul, Minnesota","24,482",,MLS
Minnesota United FC,Seattle Sounders FC,1,2021,Allianz Field,"Saint Paul, Minnesota","19,679",,MLS
Minnesota United FC,Seattle Sounders FC,0,2022,Allianz Field,"Saint Paul, Minnesota",,,MLS
Minnesota United FC,Philadelphia Union,0,2019,Allianz Field,"Saint Paul, Minnesota","19,738",,MLS
Minnesota United FC,Philadelphia Union,1,2021,Allianz Field,"Saint Paul, Minnesota",,,MLS
Minnesota United FC,Vancouver Whitecaps,1,2018,TCF Bank Stadium,"Saint Paul, Minnesota","19,642",,MLS
Minnesota United FC,Vancouver Whitecaps,1,2021,Allianz Field,"Saint Paul, Minnesota","4,100",,MLS
Minnesota United FC,Portland Timbers,1,2017,TCF Bank Stadium,"Saint Paul, Minnesota","18,442",,MLS
Minnesota United FC,Portland Timbers,1,2018,TCF Bank Stadium,"Saint Paul, Minnesota","24,525",,MLS
Minnesota United FC,Portland Timbers,1,2019,Allianz Field,"Saint Paul, Minnesota","19,726",,MLS
Minnesota United FC,Portland Timbers,1,2021,Allianz Field,"Saint Paul, Minnesota","19,691",,MLS
Minnesota United FC,CF Montréal,1,2018,TCF Bank Stadium,"Saint Paul, Minnesota","21,331",,MLS
Minnesota United FC,NYCFC,1,2018,TCF Bank Stadium,"Saint Paul, Minnesota","21,926",,MLS
Minnesota United FC,NYCFC,0,2022,Allianz Field,"Saint Paul, Minnesota","19,695",,MLS
Minnesota United FC,Orlando City SC,1,2017,TCF Bank Stadium,"Saint Paul, Minnesota","18,896",,MLS
Minnesota United FC,FC Cincinnati,1,2019,Allianz Field,"Saint Paul, Minnesota","19,778",,MLS
Minnesota United FC,FC Cincinnati,1,2020,Allianz Field,"Saint Paul, Minnesota",,,MLS
Minnesota United FC,FC Cincinnati,0,2022,Allianz Field,"Saint Paul, Minnesota","19,662",,MLS
Minnesota United FC,Atlanta United FC,0,2017,TCF Bank Stadium,"Saint Paul, Minnesota","35,043",,MLS
Minnesota United FC,Atlanta United FC,0,2018,TCF Bank Stadium,"Saint Paul, Minnesota","18,057",,MLS
Minnesota United FC,LAFC,1,2018,TCF Bank Stadium,"Saint Paul, Minnesota","22,739",,MLS
Minnesota United FC,New England Revolution,1,2018,TCF Bank Stadium,"Saint Paul, Minnesota","27,544",,MLS
Minnesota United FC,Austin FC,0,2021,Allianz Field,"Saint Paul, Minnesota","4,100",,MLS
Minnesota United FC,Austin FC,1,2021,Allianz Field,"Saint Paul, Minnesota","19,209",,MLS
FC Cincinnati,Chicago Fire FC,0,2021,TQL Stadium,"Cincinnati, Ohio","21,369",,MLS
FC Cincinnati,DC United,0,2019,Nippert Stadium,"Cincinnati, Ohio","28,774",,MLS
FC Cincinnati,DC United,0,2020,Nippert Stadium,"Cincinnati, Ohio",,,MLS
FC Cincinnati,DC United,0,2022,TQL Stadium,"Cincinnati, Ohio","22,183",,MLS
FC Cincinnati,New York Red Bulls,0,2019,Nippert Stadium,"Cincinnati, Ohio","28,290",,MLS
FC Cincinnati,New York Red Bulls,0,2021,TQL Stadium,"Cincinnati, Ohio","22,141",,MLS
FC Cincinnati,Colorado Rapids,0,2021,TQL Stadium,"Cincinnati, Ohio","25,054",,MLS
FC Cincinnati,Real Salt Lake,0,2019,Nippert Stadium,"Cincinnati, Ohio","26,416",,MLS
FC Cincinnati,Toronto FC,0,2019,Nippert Stadium,"Cincinnati, Ohio","25,339",,MLS
FC Cincinnati,Toronto FC,0,2020,Nippert Stadium,"Cincinnati, Ohio",,,MLS
FC Cincinnati,Toronto FC,1,2021,TQL Stadium,"Cincinnati, Ohio","22,636",,MLS
FC Cincinnati,Toronto FC,1,2022,TQL Stadium,"Cincinnati, Ohio","19,563",,MLS
FC Cincinnati,Philadelphia Union,0,2019,Nippert Stadium,"Cincinnati, Ohio","25,867",,MLS
FC Cincinnati,Philadelphia Union,0,2021,TQL Stadium,"Cincinnati, Ohio","21,674",,MLS
FC Cincinnati,Vancouver Whitecaps,0,2019,Nippert Stadium,"Cincinnati, Ohio","27,106",,MLS
